X(m) Y(m) elev(m) gz(mgal)
3484.84848485 2454.54545455 -1800.0 6.99059301352
3585.85858586 2454.54545455 -1800.0 6.88180051793
3686.86868687 2454.54545455 -1800.0 6.76577428385
3787.87878788 2454.54545455 -1800.0 6.78887071269
3888.88888889 2454.54545455 -1800.0 6.76289293632
3989.8989899 2454.54545455 -1800.0 6.68845843765
4090.90909091 2454.54545455 -1800.0 6.42172782056
4191.91919192 2454.54545455 -1800.0 6.25397555984
4292.92929293 2454.54545455 -1800.0 6.48896439501
4393.93939394 2454.54545455 -1800.0 6.38776216519
4494.94949495 2454.54545455 -1800.0 6.39414157877
4595.95959596 2454.54545455 -1800.0 6.11215064743
4696.96969697 2454.54545455 -1800.0 6.19837253184
4797.97979798 2454.54545455 -1800.0 6.31674908663
4898.98989899 2454.54545455 -1800.0 6.15655036027
5000.0 2454.54545455 -1800.0 5.97958066262
-5000.0 2515.15151515 -1800.0 6.25621045084
-4898.98989899 2515.15151515 -1800.0 6.24772370234
-4797.97979798 2515.15151515 -1800.0 6.21691555438
-4696.96969697 2515.15151515 -1800.0 6.09671315649
-4595.95959596 2515.15151515 -1800.0 6.17421689256
-4494.94949495 2515.15151515 -1800.0 6.18861333352
-4393.93939394 2515.15151515 -1800.0 6.41052788745
-4292.92929293 2515.15151515 -1800.0 6.54516957069
-4191.91919192 2515.15151515 -1800.0 6.60382028436
-4090.90909091 2515.15151515 -1800.0 6.48460141871
-3989.8989899 2515.15151515 -1800.0 6.50642818496
-3888.88888889 2515.15151515 -1800.0 6.69968846346
-3787.87878788 2515.15151515 -1800.0 6.6284082955
-3686.86868687 2515.15151515 -1800.0 6.72919311361
-3585.85858586 2515.15151515 -1800.0 6.81748462508
-3484.84848485 2515.15151515 -1800.0 7.18144019384
-3383.83838384 2515.15151515 -1800.0 6.94835810114
-3282.82828283 2515.15151515 -1800.0 7.29881268454
-3181.81818182 2515.15151515 -1800.0 7.0316884986
-3080.80808081 2515.15151515 -1800.0 7.15281850772
-2979.7979798 2515.15151515 -1800.0 7.20737480087
-2878.78787879 2515.15151515 -1800.0 7.41834090049
-2777.77777778 2515.15151515 -1800.0 7.46469941264
-2676.76767677 2515.15151515 -1800.0 7.74921164576
-2575.75757576 2515.15151515 -1800.0 7.7053986311
-2474.74747475 2515.15151515 -1800.0 7.64508790432
-2373.73737374 2515.15151515 -1800.0 7.90837023905
-2272.72727273 2515.15151515 -1800.0 7.99688397063
-2171.71717172 2515.15151515 -1800.0 8.10028696471
-2070.70707071 2515.15151515 -1800.0 8.26671372044
-1969.6969697 2515.15151515 -1800.0 8.13855886999
-1868.68686869 2515.15151515 -1800.0 8.24902312434
-1767.67676768 2515.15151515 -1800.0 8.31784589798
-1666.66666667 2515.15151515 -1800.0 8.72031433458
-1565.65656566 2515.15151515 -1800.0 8.70615829616
-1464.64646465 2515.15151515 -1800.0 8.68645798286
-1363.63636364 2515.15151515 -1800.0 8.66337008885
-1262.62626263 2515.15151515 -1800.0 8.88946623172
-1161.61616162 2515.15151515 -1800.0 9.01752588865
-1060.60606061 2515.15151515 -1800.0 9.0763898902
-959.595959596 2515.15151515 -1800.0 9.08634959813
-858.585858586 2515.15151515 -1800.0 8.98975871557
-757.575757576 2515.15151515 -1800.0 9.38962815026
-656.565656566 2515.15151515 -1800.0 9.25750481969
-555.555555556 2515.15151515 -1800.0 9.37277146398
-454.545454545 2515.15151515 -1800.0 9.50451270543
-353.535353535 2515.15151515 -1800.0 9.43131509062
-252.525252525 2515.15151515 -1800.0 9.36036247096
-151.515151515 2515.15151515 -1800.0 9.48213056161
-50.5050505051 2515.15151515 -1800.0 9.16788855413
50.5050505051 2515.15151515 -1800.0 9.40195941997
151.515151515 2515.15151515 -1800.0 9.33811890634
252.525252525 2515.15151515 -1800.0 9.54497830066
353.535353535 2515.15151515 -1800.0 9.30059268989
454.545454545 2515.15151515 -1800.0 9.44548528283
555.555555556 2515.15151515 -1800.0 9.46129689377
656.565656566 2515.15151515 -1800.0 9.42859777181
757.575757576 2515.15151515 -1800.0 9.04267827951
858.585858586 2515.15151515 -1800.0 9.13700228145
959.595959596 2515.15151515 -1800.0 9.20910400421
1060.60606061 2515.15151515 -1800.0 8.98170682657
1161.61616162 2515.15151515 -1800.0 8.98949692727
1262.62626263 2515.15151515 -1800.0 8.81593734171
1363.63636364 2515.15151515 -1800.0 8.78996092649
1464.64646465 2515.15151515 -1800.0 8.68218245436
1565.65656566 2515.15151515 -1800.0 8.67834735482
1666.66666667 2515.15151515 -1800.0 8.34687880156
1767.67676768 2515.15151515 -1800.0 8.48366662718
1868.68686869 2515.15151515 -1800.0 8.22779777796
1969.6969697 2515.15151515 -1800.0 8.19299089831
2070.70707071 2515.15151515 -1800.0 8.18795041638
2171.71717172 2515.15151515 -1800.0 8.12052483556
2272.72727273 2515.15151515 -1800.0 7.985625602
2373.73737374 2515.15151515 -1800.0 7.69154231773
2474.74747475 2515.15151515 -1800.0 7.90587457781
2575.75757576 2515.15151515 -1800.0 7.59091826802
2676.76767677 2515.15151515 -1800.0 7.71755501162
2777.77777778 2515.15151515 -1800.0 7.59598436663
2878.78787879 2515.15151515 -1800.0 7.32399864594
2979.7979798 2515.15151515 -1800.0 7.24535291252
3080.80808081 2515.15151515 -1800.0 7.18046327415
3181.81818182 2515.15151515 -1800.0 7.11139978991
3282.82828283 2515.15151515 -1800.0 7.18641772532
3383.83838384 2515.15151515 -1800.0 6.83645020643
3484.84848485 2515.15151515 -1800.0 7.10188682373
3585.85858586 2515.15151515 -1800.0 6.79806881739
3686.86868687 2515.15151515 -1800.0 6.71511181053
3787.87878788 2515.15151515 -1800.0 6.5619077612
3888.88888889 2515.15151515 -1800.0 6.74262120524
3989.8989899 2515.15151515 -1800.0 6.41843977556
4090.90909091 2515.15151515 -1800.0 6.5402654659
4191.91919192 2515.15151515 -1800.0 6.46236972856
4292.92929293 2515.15151515 -1800.0 6.41651334359
4393.93939394 2515.15151515 -1800.0 6.32389785215
4494.94949495 2515.15151515 -1800.0 6.41331974878
4595.95959596 2515.15151515 -1800.0 6.2232787346
4696.96969697 2515.15151515 -1800.0 6.30989793315
4797.97979798 2515.15151515 -1800.0 6.19141356652
4898.98989899 2515.15151515 -1800.0 6.14075289086
5000.0 2515.15151515 -1800.0 6.17026317672
-5000.0 2575.75757576 -1800.0 6.21358502501
-4898.98989899 2575.75757576 -1800.0 6.06050130021
-4797.97979798 2575.75757576 -1800.0 6.18871660694
-4696.96969697 2575.75757576 -1800.0 6.11968891234
-4595.95959596 2575.75757576 -1800.0 6.26489787747
-4494.94949495 2575.75757576 -1800.0 6.17629881613
-4393.93939394 2575.75757576 -1800.0 6.37005450219
-4292.92929293 2575.75757576 -1800.0 6.20294408537
-4191.91919192 2575.75757576 -1800.0 6.41210976297
-4090.90909091 2575.75757576 -1800.0 6.46647364586
-3989.8989899 2575.75757576 -1800.0 6.65040590696
-3888.88888889 2575.75757576 -1800.0 6.7082426119
-3787.87878788 2575.75757576 -1800.0 6.80465588887
-3686.86868687 2575.75757576 -1800.0 6.75267853052
-3585.85858586 2575.75757576 -1800.0 6.85536713106
-3484.84848485 2575.75757576 -1800.0 6.81932499176
-3383.83838384 2575.75757576 -1800.0 7.06880347807
-3282.82828283 2575.75757576 -1800.0 7.04842044163
-3181.81818182 2575.75757576 -1800.0 7.04267151545
-3080.80808081 2575.75757576 -1800.0 7.14041170401
-2979.7979798 2575.75757576 -1800.0 7.15318213692
-2878.78787879 2575.75757576 -1800.0 7.1903218446
-2777.77777778 2575.75757576 -1800.0 7.57997687208
-2676.76767677 2575.75757576 -1800.0 7.47193269511
-2575.75757576 2575.75757576 -1800.0 7.8146074007
-2474.74747475 2575.75757576 -1800.0 7.61832907707
-2373.73737374 2575.75757576 -1800.0 7.85069744757
-2272.72727273 2575.75757576 -1800.0 7.80388878959
-2171.71717172 2575.75757576 -1800.0 7.89328089026
-2070.70707071 2575.75757576 -1800.0 7.9872631081
-1969.6969697 2575.75757576 -1800.0 8.28651440238
-1868.68686869 2575.75757576 -1800.0 8.2488391806
-1767.67676768 2575.75757576 -1800.0 8.32641506894
-1666.66666667 2575.75757576 -1800.0 8.35553961417
-1565.65656566 2575.75757576 -1800.0 8.55971741868
-1464.64646465 2575.75757576 -1800.0 8.55918034879
-1363.63636364 2575.75757576 -1800.0 8.62794389555
-1262.62626263 2575.75757576 -1800.0 8.8691005151
-1161.61616162 2575.75757576 -1800.0 8.69147856059
-1060.60606061 2575.75757576 -1800.0 8.96101029337
-959.595959596 2575.75757576 -1800.0 8.94564146265
-858.585858586 2575.75757576 -1800.0 9.01953055817
-757.575757576 2575.75757576 -1800.0 9.161598476
-656.565656566 2575.75757576 -1800.0 9.32771104827
-555.555555556 2575.75757576 -1800.0 9.0489330726
-454.545454545 2575.75757576 -1800.0 9.12755441002
-353.535353535 2575.75757576 -1800.0 9.3023078852
-252.525252525 2575.75757576 -1800.0 9.23993282159
-151.515151515 2575.75757576 -1800.0 9.36442375917
-50.5050505051 2575.75757576 -1800.0 9.41789585985
50.5050505051 2575.75757576 -1800.0 9.49699856701
151.515151515 2575.75757576 -1800.0 9.27691286299
252.525252525 2575.75757576 -1800.0 9.36812274806
353.535353535 2575.75757576 -1800.0 9.13355579214
454.545454545 2575.75757576 -1800.0 9.18125187391
555.555555556 2575.75757576 -1800.0 9.11982868072
656.565656566 2575.75757576 -1800.0 9.06453859056
757.575757576 2575.75757576 -1800.0 9.04065655459
858.585858586 2575.75757576 -1800.0 9.16938769787
959.595959596 2575.75757576 -1800.0 9.08358908794
1060.60606061 2575.75757576 -1800.0 8.79503973992
1161.61616162 2575.75757576 -1800.0 8.95323709595
1262.62626263 2575.75757576 -1800.0 8.77824149299
1363.63636364 2575.75757576 -1800.0 8.73389986833
1464.64646465 2575.75757576 -1800.0 8.6976023909
1565.65656566 2575.75757576 -1800.0 8.36077795182
1666.66666667 2575.75757576 -1800.0 8.30526687285
1767.67676768 2575.75757576 -1800.0 8.33654327653
1868.68686869 2575.75757576 -1800.0 8.08760717141
1969.6969697 2575.75757576 -1800.0 8.08074150206
2070.70707071 2575.75757576 -1800.0 8.20495306492
2171.71717172 2575.75757576 -1800.0 8.03076715798
2272.72727273 2575.75757576 -1800.0 7.92341287255
2373.73737374 2575.75757576 -1800.0 7.71618939402
2474.74747475 2575.75757576 -1800.0 7.73389194002
2575.75757576 2575.75757576 -1800.0 7.7578442195
2676.76767677 2575.75757576 -1800.0 7.42206241703
2777.77777778 2575.75757576 -1800.0 7.44547941151
2878.78787879 2575.75757576 -1800.0 7.44471714784
2979.7979798 2575.75757576 -1800.0 7.16174619037
3080.80808081 2575.75757576 -1800.0 7.08335224004
3181.81818182 2575.75757576 -1800.0 7.13623974822
3282.82828283 2575.75757576 -1800.0 7.12708544958
3383.83838384 2575.75757576 -1800.0 6.97828722625
3484.84848485 2575.75757576 -1800.0 6.88338497374
3585.85858586 2575.75757576 -1800.0 6.72059945966
3686.86868687 2575.75757576 -1800.0 6.71007157593
3787.87878788 2575.75757576 -1800.0 6.77128947252
3888.88888889 2575.75757576 -1800.0 6.64158090208
3989.8989899 2575.75757576 -1800.0 6.51654977402
4090.90909091 2575.75757576 -1800.0 6.41926605024
4191.91919192 2575.75757576 -1800.0 6.31327552746
4292.92929293 2575.75757576 -1800.0 6.46922119403
4393.93939394 2575.75757576 -1800.0 6.35562709894
4494.94949495 2575.75757576 -1800.0 6.38184307998
4595.95959596 2575.75757576 -1800.0 6.07595418575
4696.96969697 2575.75757576 -1800.0 6.10813788575
4797.97979798 2575.75757576 -1800.0 6.19414822782
4898.98989899 2575.75757576 -1800.0 6.15192592293
5000.0 2575.75757576 -1800.0 6.02057936513
-5000.0 2636.36363636 -1800.0 6.34286753795
-4898.98989899 2636.36363636 -1800.0 5.92644455666
-4797.97979798 2636.36363636 -1800.0 6.12394384246
-4696.96969697 2636.36363636 -1800.0 6.25638845252
-4595.95959596 2636.36363636 -1800.0 6.32939975637
-4494.94949495 2636.36363636 -1800.0 6.1019556743
-4393.93939394 2636.36363636 -1800.0 6.35423021215
-4292.92929293 2636.36363636 -1800.0 6.43852843551
-4191.91919192 2636.36363636 -1800.0 6.41070026313
-4090.90909091 2636.36363636 -1800.0 6.54809300177
-3989.8989899 2636.36363636 -1800.0 6.60354771305
-3888.88888889 2636.36363636 -1800.0 6.69466670795
-3787.87878788 2636.36363636 -1800.0 6.70969917121
-3686.86868687 2636.36363636 -1800.0 6.83228851591
-3585.85858586 2636.36363636 -1800.0 6.74090896134
-3484.84848485 2636.36363636 -1800.0 6.78892062529
-3383.83838384 2636.36363636 -1800.0 6.84707742007
-3282.82828283 2636.36363636 -1800.0 7.05647064897
-3181.81818182 2636.36363636 -1800.0 7.11084892045
-3080.80808081 2636.36363636 -1800.0 7.19365489048
-2979.7979798 2636.36363636 -1800.0 7.16634408113
-2878.78787879 2636.36363636 -1800.0 7.23367272459
-2777.77777778 2636.36363636 -1800.0 7.32985796396
-2676.76767677 2636.36363636 -1800.0 7.50777873034
-2575.75757576 2636.36363636 -1800.0 7.6228943355
-2474.74747475 2636.36363636 -1800.0 7.63765160465
-2373.73737374 2636.36363636 -1800.0 7.7178320519
-2272.72727273 2636.36363636 -1800.0 7.81200601171
-2171.71717172 2636.36363636 -1800.0 7.89493303013
-2070.70707071 2636.36363636 -1800.0 7.96463221267
-1969.6969697 2636.36363636 -1800.0 8.06250838671
-1868.68686869 2636.36363636 -1800.0 8.20238099453
-1767.67676768 2636.36363636 -1800.0 8.2264854611
-1666.66666667 2636.36363636 -1800.0 8.39282753242
-1565.65656566 2636.36363636 -1800.0 8.50071537301
-1464.64646465 2636.36363636 -1800.0 8.53045263194
-1363.63636364 2636.36363636 -1800.0 8.44717439132
-1262.62626263 2636.36363636 -1800.0 8.55661744266
-1161.61616162 2636.36363636 -1800.0 8.75969379459
-1060.60606061 2636.36363636 -1800.0 8.77053627904
-959.595959596 2636.36363636 -1800.0 8.79144602591
-858.585858586 2636.36363636 -1800.0 8.92878721629
-757.575757576 2636.36363636 -1800.0 9.17111808419
-656.565656566 2636.36363636 -1800.0 8.75957288482
-555.555555556 2636.36363636 -1800.0 8.94511146965
-454.545454545 2636.36363636 -1800.0 9.1320675958
-353.535353535 2636.36363636 -1800.0 9.21929050523
-252.525252525 2636.36363636 -1800.0 9.10187000739
-151.515151515 2636.36363636 -1800.0 9.26095208068
-50.5050505051 2636.36363636 -1800.0 9.1353168474
50.5050505051 2636.36363636 -1800.0 9.25436959557
151.515151515 2636.36363636 -1800.0 8.98818412714
252.525252525 2636.36363636 -1800.0 9.10951328439
353.535353535 2636.36363636 -1800.0 9.24653905656
454.545454545 2636.36363636 -1800.0 9.18557029048
555.555555556 2636.36363636 -1800.0 9.04299837582
656.565656566 2636.36363636 -1800.0 9.07440999644
757.575757576 2636.36363636 -1800.0 8.86288762675
858.585858586 2636.36363636 -1800.0 8.98301804188
959.595959596 2636.36363636 -1800.0 8.90335104961
1060.60606061 2636.36363636 -1800.0 8.74517540784
1161.61616162 2636.36363636 -1800.0 8.75807435434
1262.62626263 2636.36363636 -1800.0 8.62711292332
1363.63636364 2636.36363636 -1800.0 8.59038566291
1464.64646465 2636.36363636 -1800.0 8.33550468613
1565.65656566 2636.36363636 -1800.0 8.51694562978
1666.66666667 2636.36363636 -1800.0 8.24723584429
1767.67676768 2636.36363636 -1800.0 8.11859138911
1868.68686869 2636.36363636 -1800.0 8.10828674776
1969.6969697 2636.36363636 -1800.0 8.03451951676
2070.70707071 2636.36363636 -1800.0 7.99546616763
2171.71717172 2636.36363636 -1800.0 7.86303945008
2272.72727273 2636.36363636 -1800.0 7.84945500542
2373.73737374 2636.36363636 -1800.0 7.70454058521
2474.74747475 2636.36363636 -1800.0 7.52260271465
2575.75757576 2636.36363636 -1800.0 7.57409781424
2676.76767677 2636.36363636 -1800.0 7.31486178411
2777.77777778 2636.36363636 -1800.0 7.32234096134
2878.78787879 2636.36363636 -1800.0 7.52971720116
2979.7979798 2636.36363636 -1800.0 7.08184803662
3080.80808081 2636.36363636 -1800.0 7.10163276648
3181.81818182 2636.36363636 -1800.0 7.1426555954
3282.82828283 2636.36363636 -1800.0 7.08996652625
3383.83838384 2636.36363636 -1800.0 6.86202026295
3484.84848485 2636.36363636 -1800.0 6.87600909811
3585.85858586 2636.36363636 -1800.0 6.89109868622
3686.86868687 2636.36363636 -1800.0 6.81733197214
3787.87878788 2636.36363636 -1800.0 6.48787535028
3888.88888889 2636.36363636 -1800.0 6.65560971375
3989.8989899 2636.36363636 -1800.0 6.62494384585
4090.90909091 2636.36363636 -1800.0 6.52774464983
4191.91919192 2636.36363636 -1800.0 6.5890012593
4292.92929293 2636.36363636 -1800.0 6.29747022674
4393.93939394 2636.36363636 -1800.0 6.21270193493
4494.94949495 2636.36363636 -1800.0 6.26223119284
4595.95959596 2636.36363636 -1800.0 6.16038797023
4696.96969697 2636.36363636 -1800.0 6.40411572739
4797.97979798 2636.36363636 -1800.0 6.20924954552
4898.98989899 2636.36363636 -1800.0 6.18446657293
5000.0 2636.36363636 -1800.0 6.09343883848
-5000.0 2696.96969697 -1800.0 6.13029659865
-4898.98989899 2696.96969697 -1800.0 6.05753240069
-4797.97979798 2696.96969697 -1800.0 6.1665616037
-4696.96969697 2696.96969697 -1800.0 6.04675773371
-4595.95959596 2696.96969697 -1800.0 6.22472870952
-4494.94949495 2696.96969697 -1800.0 6.22427852324
-4393.93939394 2696.96969697 -1800.0 6.32583239575
-4292.92929293 2696.96969697 -1800.0 6.46494925087
-4191.91919192 2696.96969697 -1800.0 6.29231651617
-4090.90909091 2696.96969697 -1800.0 6.58572016886
-3989.8989899 2696.96969697 -1800.0 6.61148713487
-3888.88888889 2696.96969697 -1800.0 6.60812799673
-3787.87878788 2696.96969697 -1800.0 6.53984808418
-3686.86868687 2696.96969697 -1800.0 6.84829903869
-3585.85858586 2696.96969697 -1800.0 6.86552969528
-3484.84848485 2696.96969697 -1800.0 6.64080780838
-3383.83838384 2696.96969697 -1800.0 6.8622588813
-3282.82828283 2696.96969697 -1800.0 6.97654186636
-3181.81818182 2696.96969697 -1800.0 7.06880713418
-3080.80808081 2696.96969697 -1800.0 7.08158723907
-2979.7979798 2696.96969697 -1800.0 7.24552464983
-2878.78787879 2696.96969697 -1800.0 7.31228741893
-2777.77777778 2696.96969697 -1800.0 7.49985255741
-2676.76767677 2696.96969697 -1800.0 7.43289600091
-2575.75757576 2696.96969697 -1800.0 7.33693653726
-2474.74747475 2696.96969697 -1800.0 7.44336424191
-2373.73737374 2696.96969697 -1800.0 7.51992760928
-2272.72727273 2696.96969697 -1800.0 7.75789935542
-2171.71717172 2696.96969697 -1800.0 7.77778887786
-2070.70707071 2696.96969697 -1800.0 7.85978548496
-1969.6969697 2696.96969697 -1800.0 7.88410793008
-1868.68686869 2696.96969697 -1800.0 8.13319275626
-1767.67676768 2696.96969697 -1800.0 8.23979060244
-1666.66666667 2696.96969697 -1800.0 8.25176402531
-1565.65656566 2696.96969697 -1800.0 8.45627403635
-1464.64646465 2696.96969697 -1800.0 8.4161342218
-1363.63636364 2696.96969697 -1800.0 8.42773669804
-1262.62626263 2696.96969697 -1800.0 8.31325172449
-1161.61616162 2696.96969697 -1800.0 8.78454928349
-1060.60606061 2696.96969697 -1800.0 8.66804178384
-959.595959596 2696.96969697 -1800.0 8.76614788736
-858.585858586 2696.96969697 -1800.0 8.70064323494
-757.575757576 2696.96969697 -1800.0 8.95986558265
-656.565656566 2696.96969697 -1800.0 8.83042155329
-555.555555556 2696.96969697 -1800.0 9.04760152873
-454.545454545 2696.96969697 -1800.0 9.14046545594
-353.535353535 2696.96969697 -1800.0 8.84707739307
-252.525252525 2696.96969697 -1800.0 8.9848109494
-151.515151515 2696.96969697 -1800.0 9.21201536202
-50.5050505051 2696.96969697 -1800.0 9.25526681194
50.5050505051 2696.96969697 -1800.0 8.83359080259
151.515151515 2696.96969697 -1800.0 9.05964177391
252.525252525 2696.96969697 -1800.0 9.0567307419
353.535353535 2696.96969697 -1800.0 8.87757269432
454.545454545 2696.96969697 -1800.0 9.07951877357
555.555555556 2696.96969697 -1800.0 8.96546267236
656.565656566 2696.96969697 -1800.0 8.77739887441
757.575757576 2696.96969697 -1800.0 8.70762131019
858.585858586 2696.96969697 -1800.0 8.89234875709
959.595959596 2696.96969697 -1800.0 8.7704659352
1060.60606061 2696.96969697 -1800.0 8.70420353746
1161.61616162 2696.96969697 -1800.0 8.66608859297
1262.62626263 2696.96969697 -1800.0 8.5303800234
1363.63636364 2696.96969697 -1800.0 8.59394254393
1464.64646465 2696.96969697 -1800.0 8.41832074968
1565.65656566 2696.96969697 -1800.0 8.30278535172
1666.66666667 2696.96969697 -1800.0 8.27342382504
1767.67676768 2696.96969697 -1800.0 8.23524756802
1868.68686869 2696.96969697 -1800.0 8.03895640081
1969.6969697 2696.96969697 -1800.0 8.01342359679
2070.70707071 2696.96969697 -1800.0 7.85408750201
2171.71717172 2696.96969697 -1800.0 7.90419263091
2272.72727273 2696.96969697 -1800.0 7.83509964244
2373.73737374 2696.96969697 -1800.0 7.79917896787
2474.74747475 2696.96969697 -1800.0 7.60130321693
2575.75757576 2696.96969697 -1800.0 7.62777113007
2676.76767677 2696.96969697 -1800.0 7.55652299143
2777.77777778 2696.96969697 -1800.0 7.41604661619
2878.78787879 2696.96969697 -1800.0 7.13707578657
2979.7979798 2696.96969697 -1800.0 7.24532805283
3080.80808081 2696.96969697 -1800.0 7.05768020392
3181.81818182 2696.96969697 -1800.0 7.0412078216
3282.82828283 2696.96969697 -1800.0 7.04303829506
3383.83838384 2696.96969697 -1800.0 6.89246451749
3484.84848485 2696.96969697 -1800.0 6.82857261951
3585.85858586 2696.96969697 -1800.0 6.74306182554
3686.86868687 2696.96969697 -1800.0 6.89321221254
3787.87878788 2696.96969697 -1800.0 6.72714104346
3888.88888889 2696.96969697 -1800.0 6.57805758603
3989.8989899 2696.96969697 -1800.0 6.52935817419
4090.90909091 2696.96969697 -1800.0 6.5080301475
4191.91919192 2696.96969697 -1800.0 6.36066093349
4292.92929293 2696.96969697 -1800.0 6.42072830648
4393.93939394 2696.96969697 -1800.0 6.36863979355
4494.94949495 2696.96969697 -1800.0 6.36351293497
4595.95959596 2696.96969697 -1800.0 6.10445158825
4696.96969697 2696.96969697 -1800.0 6.17664684225
4797.97979798 2696.96969697 -1800.0 6.24563855093
4898.98989899 2696.96969697 -1800.0 5.95429967765
5000.0 2696.96969697 -1800.0 6.04153164496
-5000.0 2757.57575758 -1800.0 5.89234111954
-4898.98989899 2757.57575758 -1800.0 6.19564249577
-4797.97979798 2757.57575758 -1800.0 6.07025849143
-4696.96969697 2757.57575758 -1800.0 5.93847782317
-4595.95959596 2757.57575758 -1800.0 6.11674163127
-4494.94949495 2757.57575758 -1800.0 6.34611347206
-4393.93939394 2757.57575758 -1800.0 6.44270236828
-4292.92929293 2757.57575758 -1800.0 6.23415579416
-4191.91919192 2757.57575758 -1800.0 6.36653475292
-4090.90909091 2757.57575758 -1800.0 6.43321347763
-3989.8989899 2757.57575758 -1800.0 6.34291744203
-3888.88888889 2757.57575758 -1800.0 6.52024012209
-3787.87878788 2757.57575758 -1800.0 6.71311687794
-3686.86868687 2757.57575758 -1800.0 6.6567667737
-3585.85858586 2757.57575758 -1800.0 6.5968873066
-3484.84848485 2757.57575758 -1800.0 6.80181778527
-3383.83838384 2757.57575758 -1800.0 6.85196006782
-3282.82828283 2757.57575758 -1800.0 6.97697662589
-3181.81818182 2757.57575758 -1800.0 6.93832270925
-3080.80808081 2757.57575758 -1800.0 7.08661410082
-2979.7979798 2757.57575758 -1800.0 6.97502230549
-2878.78787879 2757.57575758 -1800.0 7.16609900544
-2777.77777778 2757.57575758 -1800.0 7.33619688787
-2676.76767677 2757.57575758 -1800.0 7.34066380255
-2575.75757576 2757.57575758 -1800.0 7.49938795432
-2474.74747475 2757.57575758 -1800.0 7.25103292568
-2373.73737374 2757.57575758 -1800.0 7.54996857202
-2272.72727273 2757.57575758 -1800.0 7.75810329996
-2171.71717172 2757.57575758 -1800.0 7.60989285704
-2070.70707071 2757.57575758 -1800.0 7.86651611255
-1969.6969697 2757.57575758 -1800.0 7.86121339028
-1868.68686869 2757.57575758 -1800.0 7.77192113155
-1767.67676768 2757.57575758 -1800.0 8.086173916
-1666.66666667 2757.57575758 -1800.0 8.15343160958
-1565.65656566 2757.57575758 -1800.0 8.20499591562
-1464.64646465 2757.57575758 -1800.0 8.31345857087
-1363.63636364 2757.57575758 -1800.0 8.38940896984
-1262.62626263 2757.57575758 -1800.0 8.47047826808
-1161.61616162 2757.57575758 -1800.0 8.50370845228
-1060.60606061 2757.57575758 -1800.0 8.49672647706
-959.595959596 2757.57575758 -1800.0 8.82058498791
-858.585858586 2757.57575758 -1800.0 8.83475228141
-757.575757576 2757.57575758 -1800.0 8.71138057339
-656.565656566 2757.57575758 -1800.0 8.85228057877
-555.555555556 2757.57575758 -1800.0 8.8405016026
-454.545454545 2757.57575758 -1800.0 8.9096433386
-353.535353535 2757.57575758 -1800.0 8.8775602553
-252.525252525 2757.57575758 -1800.0 8.67070179931
-151.515151515 2757.57575758 -1800.0 9.09376080766
-50.5050505051 2757.57575758 -1800.0 8.90964984744
50.5050505051 2757.57575758 -1800.0 8.95259330696
151.515151515 2757.57575758 -1800.0 8.89161353362
252.525252525 2757.57575758 -1800.0 8.89201696569
353.535353535 2757.57575758 -1800.0 8.89689108232
454.545454545 2757.57575758 -1800.0 8.87519747009
555.555555556 2757.57575758 -1800.0 8.86171070523
656.565656566 2757.57575758 -1800.0 8.63361875305
757.575757576 2757.57575758 -1800.0 8.72289934396
858.585858586 2757.57575758 -1800.0 8.8354454533
959.595959596 2757.57575758 -1800.0 8.61864885297
1060.60606061 2757.57575758 -1800.0 8.50626106923
1161.61616162 2757.57575758 -1800.0 8.65667745067
1262.62626263 2757.57575758 -1800.0 8.57819954041
1363.63636364 2757.57575758 -1800.0 8.3279583079
1464.64646465 2757.57575758 -1800.0 8.22518738961
1565.65656566 2757.57575758 -1800.0 8.35208574455
1666.66666667 2757.57575758 -1800.0 8.18125143116
1767.67676768 2757.57575758 -1800.0 8.21483733344
1868.68686869 2757.57575758 -1800.0 8.04902093891
1969.6969697 2757.57575758 -1800.0 8.16733087991
2070.70707071 2757.57575758 -1800.0 8.05298813928
2171.71717172 2757.57575758 -1800.0 7.75012834767
2272.72727273 2757.57575758 -1800.0 7.59053823486
2373.73737374 2757.57575758 -1800.0 7.63079595952
2474.74747475 2757.57575758 -1800.0 7.59788213801
2575.75757576 2757.57575758 -1800.0 7.43431417242
2676.76767677 2757.57575758 -1800.0 7.30796834814
2777.77777778 2757.57575758 -1800.0 7.11232611114
2878.78787879 2757.57575758 -1800.0 7.12907330102
2979.7979798 2757.57575758 -1800.0 7.18568852919
3080.80808081 2757.57575758 -1800.0 7.07020432572
3181.81818182 2757.57575758 -1800.0 7.03368185197
3282.82828283 2757.57575758 -1800.0 6.94314959645
3383.83838384 2757.57575758 -1800.0 6.92150661363
3484.84848485 2757.57575758 -1800.0 6.8277478163
3585.85858586 2757.57575758 -1800.0 6.71410337987
3686.86868687 2757.57575758 -1800.0 6.69287649424
3787.87878788 2757.57575758 -1800.0 6.5206124114
3888.88888889 2757.57575758 -1800.0 6.49224645895
3989.8989899 2757.57575758 -1800.0 6.6194772353
4090.90909091 2757.57575758 -1800.0 6.54140606059
4191.91919192 2757.57575758 -1800.0 6.39655257411
4292.92929293 2757.57575758 -1800.0 6.40081326224
4393.93939394 2757.57575758 -1800.0 6.13916599878
4494.94949495 2757.57575758 -1800.0 6.32259402181
4595.95959596 2757.57575758 -1800.0 6.18772975257
